word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,ambiguity
車,自動車,8.8,8,9,10,10,7,10,10,8,9,8,noun,yes,no
車,高級車,6,5,5,5,9,6,9,3,7,5,4,noun,yes,no
運命,宿因,7.6,9,6,6,9,8,10,7,5,9,7,noun,no,n/a
運命,定め,9,8,10,10,9,8,8,9,9,8,9,noun,yes,no
運命,天命,8,10,6,7,9,8,8,7,9,9,7,noun,yes,no
運命,宿命,8.4,10,6,8,10,8,8,9,7,9,5,noun,yes,no
運命,義務,5.2,6,0,7,8,5,5,4,4,2,5,noun,yes,no
道,手段,6,6,0,9,8,7,3,6,8,6,0,noun,yes,no
道,すべ,8.2,6,10,9,8,8,4,7,8,7,6,noun,yes,no
酷暑,厳暑,8,8,8,9,10,5,9,8,8,8,10,noun,yes,no
酷暑,熱波,5.2,2,6,7,9,2,4,6,3,7,5,noun,yes,no
重役,主要人物,6.6,7,8,5,9,4,5,7,8,7,7,noun,yes,no
重役,重鎮,8,7,7,9,9,8,7,7,6,9,2,noun,yes,no
長い車,リムジン,7.2,7,5,8,9,7,7,7,8,3,6,noun,no,n/a
長い車,高級車,3.2,0,1,5,8,2,7,3,6,2,2,noun,no,n/a
難点,悪点,6.6,4,6,7,9,7,4,8,0,8,6,noun,no,n/a
難点,ウィークポイント,7.4,7,7,9,9,5,7,8,9,7,6,noun,no,n/a
難点,泣き所,7,8,2,9,9,7,8,8,8,8,9,noun,yes,no
雰囲気,色彩,3.6,0,0,5,7,6,0,3,1,2,4,noun,yes,no
頂点,筆頭,5.2,7,2,6,6,5,8,7,7,4,5,noun,yes,no
頭,知的能力,5.8,4,4,8,7,6,4,7,5,5,8,noun,no,n/a
頭,賢さ,6.2,4,5,9,9,4,3,8,5,5,8,noun,no,n/a
頭,ホープ,5.2,6,0,8,6,6,3,3,5,9,0,noun,yes,no
頭,頭脳,7,6,7,9,7,6,5,7,5,5,8,noun,yes,no
頭,能力,5.2,3,0,9,7,7,3,6,7,5,7,noun,yes,no
頭,知能,6.8,4,5,9,8,8,7,7,5,5,8,noun,yes,no
頭,総統,6.8,6,6,8,6,8,7,6,9,8,5,noun,yes,no
頭脳,知的能力,8,8,7,9,8,8,7,7,7,9,8,noun,no,n/a
頭脳,賢さ,7.2,6,7,7,9,7,6,6,6,8,7,noun,no,n/a
頭脳,知力,7,8,6,9,6,6,7,9,9,8,8,noun,yes,no
頭脳,知性,8.4,8,8,9,8,9,7,7,8,9,8,noun,yes,no
骨格,背骨,7.2,6,8,8,8,6,7,7,5,6,6,noun,yes,no
骨組み,背骨,7,6,6,9,8,6,6,8,8,6,7,noun,yes,no
骨組み,骨格,8.6,8,8,8,10,9,9,8,8,9,2,noun,yes,no
高気温,炎天下,6.2,4,6,7,9,5,7,5,4,6,4,noun,no,n/a
高気温,酷暑,7.4,9,7,8,9,4,8,8,6,6,8,noun,no,n/a
高気温,猛暑,7.8,8,8,6,9,8,8,7,6,6,3,noun,no,n/a
高級外車,大型高級乗用車,6.4,9,4,8,9,2,8,3,7,6,7,noun,no,n/a
高級車,大型高級乗用車,6.8,7,8,9,6,4,3,7,8,8,9,noun,no,n/a
高級車,高級外車,6.8,8,8,9,7,2,3,8,8,8,8,noun,no,n/a
高級車,大型高級車,8.4,7,9,9,9,8,7,3,9,7,8,noun,no,n/a
高級車,リムジン,7.8,7,8,8,9,7,7,3,8,6,7,noun,yes,no
高級車,外車,7.2,6,7,7,9,7,6,3,9,6,5,noun,yes,no
鬼門,悪点,6.2,6,6,7,8,4,7,2,6,4,6,noun,no,n/a
鬼門,難点,6.8,8,2,9,8,7,8,6,8,9,8,noun,yes,no
鬼門,欠点,5.6,3,6,5,9,5,0,4,4,7,5,noun,yes,no
鬼門,弱点,6.4,6,2,9,8,7,8,8,7,7,4,noun,yes,no
鬼門,弱み,5.8,6,0,9,9,5,8,7,8,7,5,noun,yes,no
鬼門,短所,5.4,4,1,9,9,4,8,6,8,7,5,noun,yes,no
